10100101,00000110,00000101,00111011,00110100,00101100,11011100,10100000,01100000
10100110,00000010,00000101,00111010,00110100,00101100,11011100,10100000,01100000
10100111,00000010,00000101,00111010,00110100,00101100,11011100,10100000,01100000
10101000,00001110,00001101,00001011,00110111,00101000,11011000,10100000,01100000
10101001,00001110,00001101,00001011,00110111,00101000,11011000,10100000,01100000
10101010,00000010,00001101,00001010,00110110,00101000,11011000,10100000,01100000
10101011,00000010,00001101,00001010,00110110,00101000,11011000,10100000,01100000
10101100,00000110,00000101,00001011,00110100,00101000,11011000,10100000,01100000
10101101,00000110,00000101,00001011,00110100,00101000,11011000,10100000,01100000
10101110,00000010,00000101,00001010,00110100,00101000,11011000,10100000,01100000
10101111,00000010,00000101,00001010,00110100,00101000,11011000,10100000,01100000
10110000,00011110,00011101,00011011,00010111,00101111,11010000,10100000,01100000
10110001,00011110,00011101,00011011,00010111,00101111,11010000,10100000,01100000
10110010,00000010,00011101,00011010,00010110,00101110,11010000,10100000,01100000
10110011,00000010,00011101,00011010,00010110,00101110,11010000,10100000,01100000
10110100,00000110,00000101,00011011,00010100,00101100,11010000,10100000,01100000
10110101,00000110,00000101,00011011,00010100,00101100,11010000,10100000,01100000
10110110,00000010,00000101,00011010,00010100,00101100,11010000,10100000,01100000
10110111,00000010,00000101,00011010,00010100,00101100,11010000,10100000,01100000
10111000,00001110,00001101,00001011,00010111,00101000,11010000,10100000,01100000
10111001,00001110,00001101,00001011,00010111,00101000,11010000,10100000,01100000
10111010,00000010,00001101,00001010,00010110,00101000,11010000,10100000,01100000
10111011,00000010,00001101,00001010,00010110,00101000,11010000,10100000,01100000
10111100,00000110,00000101,00001011,00010100,00101000,11010000,10100000,01100000
10111101,00000110,00000101,00001011,00010100,00101000,11010000,10100000,01100000
10111110,00000010,00000101,00001010,00010100,00101000,11010000,10100000,01100000
10111111,00000010,00000101,00001010,00010100,00101000,11010000,10100000,01100000
11000000,01111110,01111101,01111011,01110111,01101111,01011111,10111111,01000000
11000001,01111110,01111101,01111011,01110111,01101111,01011111,10111111,01000000
11000010,00000010,01111101,01111010,01110110,01101110,01011110,10111110,01000000
11000011,00000010,01111101,01111010,01110110,01101110,01011110,10111110,01000000
11000100,00000110,00000101,01111011,01110100,01101100,01011100,10111100,01000000
11000101,00000110,00000101,01111011,01110100,01101100,01011100,10111100,01000000
11000110,00000010,00000101,01111010,01110100,01101100,01011100,10111100,01000000
11000111,00000010,00000101,01111010,01110100,01101100,01011100,10111100,01000000
11001000,00001110,00001101,00001011,01110111,01101000,01011000,10111000,01000000
11001001,00001110,00001101,00001011,01110111,01101000,01011000,10111000,01000000
11001010,00000010,00001101,00001010,01110110,01101000,01011000,10111000,01000000
11001011,00000010,00001101,00001010,01110110,01101000,01011000,10111000,01000000
11001100,00000110,00000101,00001011,01110100,01101000,01011000,10111000,01000000
11001101,00000110,00000101,00001011,01110100,01101000,01011000,10111000,01000000
11001110,00000010,00000101,00001010,01110100,01101000,01011000,10111000,01000000
11001111,00000010,00000101,00001010,01110100,01101000,01011000,10111000,01000000
11010000,00011110,00011101,00011011,00010111,01101111,01010000,10110000,01000000
11010001,00011110,00011101,00011011,00010111,01101111,01010000,10110000,01000000
11010010,00000010,00011101,00011010,00010110,01101110,01010000,10110000,01000000
11010011,00000010,00011101,00011010,00010110,01101110,01010000,10110000,01000000
11010100,00000110,00000101,00011011,00010100,01101100,01010000,10110000,01000000
11010101,00000110,00000101,00011011,00010100,01101100,01010000,10110000,01000000
11010110,00000010,00000101,00011010,00010100,01101100,01010000,10110000,01000000
11010111,00000010,00000101,00011010,00010100,01101100,01010000,10110000,01000000
11011000,00001110,00001101,00001011,00010111,01101000,01010000,10110000,01000000
11011001,00001110,00001101,00001011,00010111,01101000,01010000,10110000,01000000
11011010,00000010,00001101,00001010,00010110,01101000,01010000,10110000,01000000
11011011,00000010,00001101,00001010,00010110,01101000,01010000,10110000,01000000
11011100,00000110,00000101,00001011,00010100,01101000,01010000,10110000,01000000
11011101,00000110,00000101,00001011,00010100,01101000,01010000,10110000,01000000
11011110,00000010,00000101,00001010,00010100,01101000,01010000,10110000,01000000
11011111,00000010,00000101,00001010,00010100,01101000,01010000,10110000,01000000
11100000,00111110,00111101,00111011,00110111,00101111,01011111,10100000,01000000
11100001,00111110,00111101,00111011,00110111,00101111,01011111,10100000,01000000
11100010,00000010,00111101,00111010,00110110,00101110,01011110,10100000,01000000
11100011,00000010,00111101,00111010,00110110,00101110,01011110,10100000,01000000
11100100,00000110,00000101,00111011,00110100,00101100,01011100,10100000,01000000
11100101,00000110,00000101,00111011,00110100,00101100,01011100,10100000,01000000
11100110,00000010,00000101,00111010,00110100,00101100,01011100,10100000,01000000
11100111,00000010,00000101,00111010,00110100,00101100,01011100,10100000,01000000
11101000,00001110,00001101,00001011,00110111,00101000,01011000,10100000,01000000
11101001,00001110,00001101,00001011,00110111,00101000,01011000,10100000,01000000
11101010,00000010,00001101,00001010,00110110,00101000,01011000,10100000,01000000
11101011,00000010,00001101,00001010,00110110,00101000,01011000,10100000,01000000
11101100,00000110,00000101,00001011,00110100,00101000,01011000,10100000,01000000
11101101,00000110,00000101,00001011,00110100,00101000,01011000,10100000,01000000
11101110,00000010,00000101,00001010,00110100,00101000,01011000,10100000,01000000
11101111,00000010,00000101,00001010,00110100,00101000,01011000,10100000,01000000
11110000,00011110,00011101,00011011,00010111,00101111,01010000,10100000,01000000
11110001,00011110,00011101,00011011,00010111,00101111,01010000,10100000,01000000
11110010,00000010,00011101,00011010,00010110,00101110,01010000,10100000,01000000
11110011,00000010,00011101,00011010,00010110,00101110,01010000,10100000,01000000
11110100,00000110,00000101,00011011,00010100,00101100,01010000,10100000,01000000
11110101,00000110,00000101,00011011,00010100,00101100,01010000,10100000,01000000
11110110,00000010,00000101,00011010,00010100,00101100,01010000,10100000,01000000
11110111,00000010,00000101,00011010,00010100,00101100,01010000,10100000,01000000
11111000,00001110,00001101,00001011,00010111,00101000,01010000,10100000,01000000
11111001,00001110,00001101,00001011,00010111,00101000,01010000,10100000,01000000
11111010,00000010,00001101,00001010,00010110,00101000,01010000,10100000,01000000
11111011,00000010,00001101,00001010,00010110,00101000,01010000,10100000,01000000
11111100,00000110,00000101,00001011,00010100,00101000,01010000,10100000,01000000
11111101,00000110,00000101,00001011,00010100,00101000,01010000,10100000,01000000
11111110,00000010,00000101,00001010,00010100,00101000,01010000,10100000,01000000
11111111,00000010,00000101,00001010,00010100,00101000,01010000,10100000,01000000
